Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
511,UnwrapArrayMerge,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,55,8,5,0,0,none,0,0,4,1,0
512,UnwrapLtrim,1,PhpParser\Node\Expr\FuncCall,none,58,8,0,0,0,none,0,0,4,1,0
513,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,57,8,6,0,0,none,0,0,4,1,0
514,UnwrapUcFirst,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,72,3,0,0,0,none,0,0,1,0,0
515,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,69,0,0,0,0,none,0,0,0,0,0
516,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,88,0,0,0,0,none,0,0,0,0,0
517,Ternary,1,PhpParser\Node\Expr\Ternary,none,89,2,0,0,0,none,0,0,0,0,0
518,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,80,0,0,0,0,none,0,0,0,0,0
519,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,99,5,0,0,0,none,0,0,0,0,0
520,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,102,5,0,0,0,none,0,0,0,0,0
