Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
236,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,70,0,0,0,14900,none,0,0,0,0,0
237,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\Expression,123,2,0,0,110,none,0,0,2,0,1
238,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,134,2,1,0,110,none,0,0,2,0,1
239,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,134,2,1,0,110,none,0,0,2,0,1
240,Throw_,1,PhpParser\Node\Stmt\Throw_,none,135,0,0,0,4,none,0,0,0,0,1
241,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,121,0,0,0,5661,none,0,0,0,0,0
242,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,33,0,0,0,208,none,0,0,0,0,1
243,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,41,0,0,0,24,none,0,0,0,0,0
244,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,51,2,0,0,0,none,0,0,0,0,0
245,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,52,2,0,0,0,none,0,0,0,0,0
246,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,51,2,0,0,0,none,0,0,0,0,0
247,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,51,2,0,0,0,none,0,0,0,0,0
248,Throw_,1,PhpParser\Node\Stmt\Throw_,none,53,0,0,0,0,none,0,0,0,0,0
249,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,49,0,0,0,0,none,0,0,0,0,0
250,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,62,0,0,0,10,none,0,0,0,0,1
251,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,62,0,0,0,10,none,0,0,0,0,1
252,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,63,0,0,0,10,none,0,0,0,0,1
253,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\While_,65,7,3,0,6,none,0,0,0,0,1
254,Increment,1,PhpParser\Node\Expr\PostInc,none,67,7,0,0,1,none,0,0,0,0,1
255,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,69,0,0,0,6,none,0,0,0,0,0
256,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,70,0,0,0,6,none,0,0,0,0,1
257,While_,2,PhpParser\Node\Stmt\While_,PhpParser\Node\Stmt\While_,65,7,3,0,25,none,0,0,0,0,1
258,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,73,0,0,0,6,none,0,0,0,0,1
259,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,PhpParser\Node\Stmt\If_,74,7,5,0,6,none,0,0,0,0,0
260,Throw_,1,PhpParser\Node\Stmt\Throw_,none,75,0,0,0,0,none,0,0,0,0,0
261,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,60,0,0,0,1672,none,0,0,0,0,1
262,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,86,0,0,0,13,none,0,0,0,0,1
263,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,87,0,0,0,7,none,0,0,0,0,0
264,Throw_,1,PhpParser\Node\Stmt\Throw_,none,89,0,0,0,6,none,0,0,0,0,1
265,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,83,0,0,0,288,none,0,0,0,0,1
266,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,97,0,0,0,16,none,0,0,0,0,0
267,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,99,6,2,0,16,none,0,0,0,0,1
268,Throw_,1,PhpParser\Node\Stmt\Throw_,none,100,0,0,0,2,none,0,0,0,0,1
269,NotIdentical,2,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,103,6,3,0,14,none,0,0,0,0,1
270,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,103,6,3,0,14,none,0,0,0,0,1
271,Throw_,1,PhpParser\Node\Stmt\Throw_,none,104,0,0,0,7,none,0,0,0,0,1
