Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
358,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,1030,0,0,0,30,none,0,0,0,0,1
359,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,1030,0,0,0,30,none,0,0,0,0,1
360,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,1034,4,0,0,30,none,0,0,1,0,1
361,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,1040,4,0,0,30,none,0,0,1,0,1
362,Continue_,1,PhpParser\Node\Stmt\Continue_,none,1042,0,0,0,16,none,0,0,0,0,1
363,GreaterThan,3,PhpParser\Node\Expr\BinaryOp\Greater,none,1047,4,0,0,27,none,0,0,1,0,0
364,GreaterThanNegotiation,3,PhpParser\Node\Expr\BinaryOp\Greater,none,1047,4,0,0,27,none,0,0,1,0,1
365,LogicalLowerAnd,3,PhpParser\Node\Expr\BinaryOp\LogicalAnd,none,1047,4,0,0,27,none,0,0,1,0,1
366,Continue_,1,PhpParser\Node\Stmt\Continue_,none,1049,0,0,0,0,none,0,0,0,0,0
367,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,none,1054,4,0,0,27,none,0,0,1,0,1
368,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,1060,0,0,0,27,none,0,0,0,0,1
369,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,1060,0,0,0,27,none,0,0,0,0,1
370,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,1060,0,0,0,27,none,0,0,0,0,1
371,UnwrapSubstr,4,PhpParser\Node\Expr\FuncCall,none,1060,4,0,0,27,none,0,0,1,0,1
372,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,1063,4,0,0,27,none,0,0,1,0,1
373,Ternary,2,PhpParser\Node\Expr\Ternary,none,1066,4,0,0,27,none,0,0,1,0,1
374,Assignment,2,PhpParser\Node\Expr\AssignOp\Concat,none,1066,4,0,0,27,none,0,0,1,0,1
375,Plus,2,PhpParser\Node\Expr\BinaryOp\Plus,none,1069,4,0,0,27,none,0,0,1,0,1
376,UnwrapSubstr,2,PhpParser\Node\Expr\FuncCall,none,1069,4,0,0,27,none,0,0,1,0,1
377,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,1071,0,0,0,27,none,0,0,0,0,1
378,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,1071,0,0,0,27,none,0,0,0,0,1
379,Continue_,3,PhpParser\Node\Stmt\Continue_,none,1071,0,0,0,27,none,0,0,0,0,1
380,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,1036,4,0,0,321,none,0,0,1,0,1
381,DecrementInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
382,IncrementInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
383,OneZeroInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
384,DecrementInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
385,IncrementInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
386,OneZeroInteger,8,PhpParser\Node\Scalar\LNumber,none,1076,0,0,0,12,none,0,0,0,0,1
387,Plus,8,PhpParser\Node\Expr\BinaryOp\Plus,none,1076,4,0,0,12,none,0,0,1,0,1
388,UnwrapSubstr,8,PhpParser\Node\Expr\FuncCall,none,1076,4,0,0,12,none,0,0,1,0,1
389,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,1078,4,0,0,12,none,0,0,1,0,1
390,DecrementInteger,5,PhpParser\Node\Scalar\LNumber,none,1080,0,0,0,12,none,0,0,0,0,1
391,IncrementInteger,5,PhpParser\Node\Scalar\LNumber,none,1080,0,0,0,12,none,0,0,0,0,1
392,OneZeroInteger,5,PhpParser\Node\Scalar\LNumber,none,1080,0,0,0,12,none,0,0,0,0,1
393,Plus,5,PhpParser\Node\Expr\BinaryOp\Plus,none,1080,4,0,0,12,none,0,0,1,0,1
394,UnwrapSubstr,5,PhpParser\Node\Expr\FuncCall,none,1080,4,0,0,12,none,0,0,1,0,1
395,While_,1,PhpParser\Node\Stmt\While_,PhpParser\Node\Stmt\While_,1028,4,1,0,497,none,0,0,1,0,1
396,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,PhpParser\Node\Stmt\Expression,1083,4,2,0,50,none,0,0,1,0,1
397,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,1022,0,0,0,42055,none,0,0,0,0,0
398,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,1094,0,0,0,7,none,0,0,0,0,1
399,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,1094,0,0,0,7,none,0,0,0,0,1
400,PregMatchMatches,1,PhpParser\Node\Expr\FuncCall,none,1096,0,0,0,7,none,0,0,0,0,1
